customerID,MonthlyCharges,Contract,InternetService,Churn
0991-BRRFB,49.4,Month-to-month,DSL,Yes
3882-IYOIJ,115.25,Two year,Fiber optic,No
8749-TZYEC,24.8,Two year,No,No
1755-FZQEC,19.9,One year,No,No
3115-JPJDD,81.25,One year,Fiber optic,No
5600-KTXFM,69.95,Month-to-month,Fiber optic,No
3871-IKPYH,69.1,Month-to-month,Fiber optic,Yes
6319-IEJWJ,90.2,Month-to-month,Fiber optic,Yes
9025-AOMKI,93.55,Month-to-month,Fiber optic,Yes
6339-TBELP,86.4,Two year,Fiber optic,No
7964-YESJC,66.3,Month-to-month,DSL,No
6173-GOLSU,94.65,Month-to-month,Fiber optic,No
5275-SQEIZ,80.85,Month-to-month,Fiber optic,Yes
7716-YTYHG,82.05,One year,Fiber optic,Yes
9938-ZREHM,72.1,One year,DSL,No
7950-XWOVN,34.7,Month-to-month,DSL,No
4390-KYULV,20.55,Month-to-month,No,Yes
4647-MUZON,95.95,Month-to-month,Fiber optic,No
9702-AIUJO,44.8,One year,DSL,No
8849-PRIQJ,109.4,One year,Fiber optic,No
8851-RAGOV,71.05,Month-to-month,DSL,No
1304-NECVQ,78.55,Month-to-month,Fiber optic,Yes
5396-IZEPB,19.7,Month-to-month,No,No
1729-VLAZJ,40.25,One year,DSL,No
8285-ABVLB,19.85,Two year,No,No
0701-TJSEF,68.25,Month-to-month,DSL,No
5712-VBOXD,20.15,Month-to-month,No,No
6629-LADHQ,50.95,Month-to-month,DSL,No
8945-GRKHX,78.65,Month-to-month,Fiber optic,Yes
1559-DTODC,25.15,Month-to-month,DSL,No
4797-MIWUM,20.25,Month-to-month,No,No
6959-UWKHF,42.9,Month-to-month,DSL,Yes
8720-RQSBJ,44,Month-to-month,DSL,No
4537-CIBHB,20.25,One year,No,No
3815-SLMEF,34.25,Month-to-month,DSL,Yes
5154-VEKBL,58.5,Month-to-month,DSL,Yes
4324-AHJKS,55.8,Month-to-month,DSL,No
4355-CVPVS,88.9,One year,Fiber optic,No
4495-LHSSK,57.65,Month-to-month,DSL,No
5655-JSMZM,96.2,Month-to-month,Fiber optic,Yes
5915-ANOEI,79.15,Two year,DSL,No
9861-PDSZP,108.05,Two year,Fiber optic,No
4505-EXZHB,74.4,Month-to-month,Fiber optic,Yes
7225-CBZPL,94.8,Month-to-month,Fiber optic,No
6704-UTUKK,45.9,Month-to-month,DSL,No
4587-VVTOX,105.3,Month-to-month,Fiber optic,Yes
2019-HDCZY,102.6,Two year,Fiber optic,No
4652-NNHNY,73.85,Month-to-month,Fiber optic,Yes
8788-DOXSU,61.35,One year,DSL,No
7404-JLKQG,57.55,Month-to-month,DSL,No
7421-ZLUPA,29.25,Month-to-month,DSL,No
8972-HJWNV,84.55,Month-to-month,Fiber optic,Yes
3274-NSDWE,19.6,Two year,No,No
2632-IVXVF,111.75,Two year,Fiber optic,No
3692-JHONH,106.5,One year,Fiber optic,No
8915-NNTRC,107.7,Two year,Fiber optic,No
5914-GXMDA,19.3,One year,No,No
7463-IFMQU,20.05,Two year,No,No
2920-RNCEZ,69.95,Month-to-month,Fiber optic,No
2541-YGPKE,63.7,One year,DSL,No
8515-OCTJS,24.75,Two year,No,Yes
5382-TEMLV,50.9,Month-to-month,DSL,No
3441-CGZJH,60.4,One year,DSL,No
9592-ERDKV,79.25,One year,DSL,No
2860-RANUS,85.8,Month-to-month,Fiber optic,Yes
5261-QSHQM,24.45,Month-to-month,DSL,Yes
4778-IZARL,110.1,Two year,Fiber optic,No
0432-CAJZV,90.7,Month-to-month,Fiber optic,No
7008-LZVOZ,25.3,Two year,No,No
8868-WOZGU,105.7,Month-to-month,Fiber optic,Yes
1200-TUZHR,85.2,Month-to-month,Fiber optic,No
9365-CSLBQ,24.35,Two year,No,No
1334-FJSVR,24.25,Month-to-month,DSL,Yes
5884-FBCTL,25.1,Two year,No,No
7130-CTCUS,54.55,Month-to-month,DSL,No
6242-FEGFD,96.6,Two year,Fiber optic,No
7625-XCQRH,76.5,Month-to-month,Fiber optic,Yes
6194-HBGQN,81.15,One year,DSL,No
7634-WSWDB,38.5,Month-to-month,DSL,No
6986-IXNDM,92.9,Month-to-month,Fiber optic,No
1731-TVIUK,93.5,Month-to-month,Fiber optic,Yes
2987-BJXIK,84.7,Two year,DSL,No
9769-TSBZE,66,Two year,DSL,No
0406-BPDVR,101.5,One year,Fiber optic,Yes
0618-XWMSS,74.9,Month-to-month,Fiber optic,Yes
1395-WSWXR,20.75,Two year,No,No
6023-GSSXW,61.45,Two year,DSL,No
6752-APNJL,54.5,Month-to-month,DSL,No
5276-KQWHG,69.6,Month-to-month,Fiber optic,Yes
0420-HLGXF,99.75,Month-to-month,Fiber optic,No
7446-KQISO,109.75,Two year,Fiber optic,No
9823-EALYC,80.85,Two year,DSL,No
0582-AVCLN,20.3,Two year,No,No
5803-NQJZO,67.8,Two year,DSL,No
2565-JSLRY,24.05,Month-to-month,No,Yes
2607-DHDAK,19.8,Two year,No,No
1073-XXCZD,25.7,Two year,No,No
0743-HRVFF,56.15,One year,DSL,No
4006-HKYHO,86.7,Two year,DSL,No
3727-JEZTU,20.4,Month-to-month,No,No
8143-ETQTI,19.65,Two year,No,No
6689-KXGBO,50.55,Month-to-month,DSL,Yes
9667-TKTVZ,54.35,Month-to-month,DSL,No
3657-COGMW,108.1,Month-to-month,Fiber optic,No
8570-KLJYJ,54.45,One year,DSL,No
7754-IXRMC,45.35,Month-to-month,DSL,No
9473-CBZOP,59,One year,DSL,No
2969-WGHQO,69.45,One year,DSL,No
6615-NGGZJ,100.55,Month-to-month,Fiber optic,Yes
4334-HOWRP,64.95,Two year,DSL,No
4255-DDUOU,20.5,Month-to-month,No,Yes
5863-OOKCL,18.85,Month-to-month,No,No
1686-STUHN,19.8,One year,No,No
1329-VHWNP,25.05,Month-to-month,DSL,No
2984-MIIZL,74.8,Month-to-month,Fiber optic,Yes
0266-GMEAO,114.3,Two year,Fiber optic,No
5590-YRFJT,24.45,Month-to-month,DSL,Yes
5574-NXZIU,109.2,Two year,Fiber optic,No
0019-GFNTW,45.05,Two year,DSL,No
4256-ZWTZI,51,Month-to-month,DSL,No
8309-PPCED,110.45,Two year,Fiber optic,No
4098-NAUKP,84.65,Month-to-month,Fiber optic,No
5196-WPYOW,60.05,One year,DSL,No
4608-LCIMN,44.65,Month-to-month,DSL,No
1485-YDHMM,93.25,Month-to-month,Fiber optic,No
4054-CUMIA,20.25,Month-to-month,No,No
0603-TPMIB,25.45,Two year,No,No
2525-GVKQU,20.6,Two year,No,No
8161-QYMTT,94.1,Month-to-month,Fiber optic,No
9581-GVBXT,34.8,One year,DSL,No
5862-BRIXZ,60.75,Two year,DSL,No
5404-GGUKR,51.35,Month-to-month,DSL,No
3308-JSGML,64.05,Two year,DSL,No
2126-GSEGL,84.8,Two year,DSL,No
3677-TNKIO,71,Month-to-month,Fiber optic,Yes
0440-QEXBZ,50.15,Month-to-month,DSL,No
2434-EEVDB,94.6,Two year,Fiber optic,No
6762-QVYJO,59.75,Two year,DSL,No
6199-IWKGC,100.25,One year,Fiber optic,No
2675-DHUTR,98.9,Month-to-month,Fiber optic,No
8152-VETUR,97.7,Two year,Fiber optic,No
9667-EQRXU,40.3,Month-to-month,DSL,Yes
7446-YPODE,60.25,Month-to-month,DSL,No
9522-BNTHX,56.25,Month-to-month,DSL,No
4676-WLUHT,46.2,Two year,DSL,No
3329-WDIOK,50.6,Month-to-month,DSL,Yes
7980-MHFLQ,24.9,Two year,No,No
2873-ZLIWT,84.85,Month-to-month,Fiber optic,Yes
3415-TAILE,65.7,Month-to-month,DSL,Yes
0757-WCUUZ,63.35,Two year,DSL,No
1629-DQQVB,50.1,Month-to-month,DSL,No
1915-IOFGU,70.5,Month-to-month,Fiber optic,Yes
3045-XETSH,94.85,Month-to-month,Fiber optic,Yes
0374-AACSZ,50.15,Month-to-month,DSL,No
7239-HZZCX,19.75,Month-to-month,No,Yes
4872-VXRIL,64.65,One year,DSL,No
9140-CZQZZ,79.6,Two year,DSL,No
3423-HHXAO,19.5,One year,No,No
9938-TKDGL,99.55,Two year,Fiber optic,No
0531-ZZJWQ,74,Month-to-month,Fiber optic,No
6537-QLGEX,38.9,Month-to-month,DSL,No
2688-BHGOG,79.55,Month-to-month,Fiber optic,No
7683-CBDKJ,65.45,Month-to-month,DSL,Yes
0946-CLJTI,98.7,Month-to-month,Fiber optic,Yes
3160-TYXLT,46.3,Month-to-month,DSL,No
1325-USMEC,99.35,Two year,Fiber optic,No
0916-QOFDP,95.8,Month-to-month,Fiber optic,No
0628-CNQRM,67.5,One year,DSL,Yes
5606-AMZBO,78.15,Month-to-month,Fiber optic,No
6199-IPCAO,26.1,Two year,No,No
7665-TOALD,69.6,Month-to-month,Fiber optic,Yes
0112-QWPNC,84.35,One year,DSL,Yes
0324-BRPCJ,100.2,Month-to-month,Fiber optic,Yes
2777-PHDEI,78.05,Month-to-month,Fiber optic,Yes
5640-CAXOA,40.35,One year,DSL,No
2235-EZAIK,79.2,Two year,DSL,No
3847-BAERP,20.9,Month-to-month,No,No
1196-AMORA,73.6,Month-to-month,Fiber optic,Yes
4282-YMKNA,74.75,Month-to-month,Fiber optic,Yes
1453-RZFON,49.9,Month-to-month,DSL,No
8263-OKETD,68.9,Month-to-month,DSL,No
0670-KDOMA,20.25,Month-to-month,No,No
2476-YGEFM,76,Month-to-month,Fiber optic,No
8687-BAFGU,74,Month-to-month,Fiber optic,No
0641-EVBOJ,82.3,Month-to-month,Fiber optic,No
0829-XXPLX,89.4,Month-to-month,Fiber optic,No
9974-JFBHQ,99.15,Month-to-month,Fiber optic,No
5356-RHIPP,20.2,Month-to-month,No,Yes
6624-JDRDS,29.45,Month-to-month,DSL,No
0608-JDVEC,19.8,Two year,No,No
9780-FKVVF,59.15,Month-to-month,DSL,No
1919-RTPQD,44.75,Month-to-month,DSL,No
5214-NLTIT,90.8,Two year,Fiber optic,No
3345-PBBFH,49.55,Month-to-month,DSL,No
5055-BRMNE,106.7,Two year,Fiber optic,No
9189-JWSHV,93.55,Month-to-month,Fiber optic,Yes
2190-PHBHR,94.45,Two year,Fiber optic,No
2650-GYRYL,19.45,One year,No,No
0746-JTRFU,25.05,Month-to-month,DSL,Yes
5208-FVQKB,67.95,Two year,DSL,No
7184-LRUUR,65.25,One year,DSL,No
6627-CFOSN,99.45,Month-to-month,Fiber optic,No
3982-JGSFD,20.35,One year,No,No
1574-DYCWE,19.95,Two year,No,No
7247-XOZPB,77.4,One year,DSL,No
2466-FCCPT,19.7,One year,No,No
6211-WWLTF,99.7,Two year,Fiber optic,No
4826-TZEVA,74.8,Month-to-month,Fiber optic,No
6016-NXBNJ,19.15,One year,No,No
9138-EFSMO,78.95,One year,Fiber optic,No
0576-WNXXC,95.55,Month-to-month,Fiber optic,Yes
4632-XJMEX,62.85,One year,DSL,No
8910-LEDAG,71.55,Month-to-month,Fiber optic,No
3452-GWUIN,94.95,Month-to-month,Fiber optic,No
2716-GFZOR,86.1,Month-to-month,Fiber optic,No
3724-UCSHY,19.55,Month-to-month,No,No
8626-XHBIE,24.8,Two year,No,No
4628-CTTLA,39.3,Month-to-month,DSL,Yes
3192-LNKRK,84.05,Month-to-month,Fiber optic,No
4439-YRNVD,36.25,Month-to-month,DSL,No
2876-VBBBL,20.25,Month-to-month,No,Yes
6834-NXDCA,23.9,Month-to-month,DSL,Yes
2208-UGTGR,98.6,Month-to-month,Fiber optic,No
3005-TYFRD,103.65,Month-to-month,Fiber optic,No
8670-MEFCP,92.9,Two year,DSL,No
3079-BCHLN,19.9,One year,No,No
7777-UNYHB,20.1,Month-to-month,No,No
5597-GLBUC,85.45,Month-to-month,Fiber optic,Yes
7278-CKDNC,80.5,Month-to-month,Fiber optic,No
2748-MYRVK,99.9,One year,Fiber optic,Yes
8450-UYIBU,39.85,Month-to-month,DSL,No
2969-VAPYH,60.5,One year,DSL,No
4822-YCXMX,84.8,Month-to-month,Fiber optic,Yes
7181-OQCUT,103.85,Month-to-month,Fiber optic,No
8474-UMLNT,67.8,Month-to-month,DSL,No
9821-POOTN,75.2,Month-to-month,Fiber optic,Yes
3836-FZSDJ,24.85,Two year,No,No
9142-XMYJH,19.35,Month-to-month,No,No
6559-ILWKJ,49.35,Two year,DSL,Yes
0187-QSXOE,89,Month-to-month,Fiber optic,No
7733-UDMTP,55,Month-to-month,DSL,No
2649-HWLYB,76.15,Two year,DSL,No
5214-CHIWJ,20.3,One year,No,No
4229-CZMLL,74.9,Month-to-month,Fiber optic,Yes
6904-JLBGY,117.35,Two year,Fiber optic,No
2465-BLLEU,19.75,Month-to-month,No,No
1685-VAYJF,45.2,Month-to-month,DSL,No
8874-EJNSR,25.2,Two year,No,No
6917-YACBP,89.75,Month-to-month,Fiber optic,No
5049-MUBWG,75,One year,DSL,No
4223-WOZCM,49.95,Month-to-month,DSL,No
0769-MURVM,65.7,Two year,DSL,No
9253-VIFJQ,67.05,One year,DSL,No
7030-FZTFM,110.9,Two year,Fiber optic,No
9741-YLNTD,87.95,Month-to-month,Fiber optic,No
5917-RYRMG,19.8,One year,No,No
5120-ZBLAI,75.7,One year,DSL,No
1194-BHJYC,62.15,Two year,DSL,No
3663-MITLP,101.25,Month-to-month,Fiber optic,Yes
0906-QVPMS,115.15,Two year,Fiber optic,No
9025-ZRPVR,18.95,Month-to-month,No,Yes
1905-OEILC,19.5,Month-to-month,No,No
7858-GTZSP,86.55,Month-to-month,Fiber optic,No
3285-UCQVC,28.6,Month-to-month,DSL,Yes
6248-BSHKG,20.4,One year,No,No
4685-TFLLS,19.8,One year,No,No
3470-BTGQO,45.65,Month-to-month,DSL,No
1209-VFFOC,56.4,Two year,DSL,No
8224-DWCKX,73.3,Month-to-month,Fiber optic,No
5482-PLVPE,24.35,Month-to-month,DSL,Yes
4553-DVPZG,101.35,Month-to-month,Fiber optic,No
4902-OHLSK,98.65,Month-to-month,Fiber optic,Yes
6917-IAYHD,33.6,Month-to-month,DSL,No
0495-ZBNGW,79.9,Month-to-month,Fiber optic,Yes
8620-RJPZN,20.7,Month-to-month,No,No
7572-KPVKK,104.05,Two year,Fiber optic,No
2642-MAWLJ,20.25,Two year,No,No
2357-COQEK,103.3,Month-to-month,Fiber optic,Yes
7103-ZGVNT,73.7,One year,DSL,No
3737-GCSPV,96.2,Month-to-month,Fiber optic,Yes
2027-WKXMW,108.75,Month-to-month,Fiber optic,No
7137-NAXML,20.15,One year,No,No
2428-ZMCTB,19.75,Month-to-month,No,No
2961-VNFKL,25.95,Two year,No,No
1768-HNVGJ,70.05,Month-to-month,DSL,No
6963-KQYQB,24.05,Two year,No,No
5934-RMPOV,84.75,Month-to-month,Fiber optic,No
1207-BLKSA,23.05,Two year,No,No
4088-YLDSU,104.15,One year,Fiber optic,Yes
8316-BBQAY,59.95,Two year,DSL,No
1166-PQLGG,19.55,Two year,No,No
3146-JTQHR,19.6,One year,No,No
4291-YZODP,20.05,One year,No,No
4395-PZMSN,85.55,Month-to-month,Fiber optic,No
6427-FEFIG,78.6,Two year,DSL,No
0017-IUDMW,116.8,Two year,Fiber optic,No
8706-HRADD,43.55,Month-to-month,DSL,No
9955-QOPOY,60.8,One year,DSL,No
4385-ZKVNW,54.9,Month-to-month,DSL,No
5446-DKWYW,65.2,One year,DSL,No
2034-CGRHZ,102.95,Month-to-month,Fiber optic,Yes
5797-APWZC,90.6,Month-to-month,Fiber optic,Yes
3683-QKIUE,50.8,Month-to-month,DSL,Yes
4228-ZGYUW,90.05,Month-to-month,Fiber optic,Yes
9031-ZVQPT,108.2,Two year,Fiber optic,No
2990-IAJSV,92,Two year,DSL,No
8107-KNCIM,75.1,Month-to-month,Fiber optic,No
9027-YFHQJ,25.05,Month-to-month,No,No
5176-LDKUH,75.15,One year,Fiber optic,No
4644-OBGFZ,19.5,One year,No,No
7926-IJOOU,19.3,Month-to-month,No,No
6480-YAGIY,112.2,One year,Fiber optic,No
4029-HPFVY,70.3,Month-to-month,Fiber optic,No
7602-DBTOU,19.6,Two year,No,No
5345-BMKWB,20.25,Month-to-month,No,No
3519-ZKXGG,75.85,Month-to-month,Fiber optic,Yes
5457-COLHT,80.65,Two year,DSL,No
6416-TVAIH,68.5,Month-to-month,Fiber optic,Yes
5451-YHYPW,115.75,Two year,Fiber optic,No
5108-ADXWO,73.5,Month-to-month,Fiber optic,Yes
7998-WNZEM,80.6,Two year,DSL,No
3066-RRJIO,69.95,Month-to-month,Fiber optic,Yes
4664-NJCMS,59.55,Two year,DSL,No
0307-BCOPK,19.05,One year,No,No
7629-WFGLW,95.65,One year,Fiber optic,No
2542-HYGIQ,19.95,Month-to-month,No,No
6715-OFDBP,70.05,Month-to-month,DSL,Yes
5016-LIPDW,19.4,One year,No,No
6481-LXPWL,36.1,One year,DSL,No
1567-DSCIC,94,Month-to-month,Fiber optic,Yes
2150-UWTFY,61.15,Month-to-month,DSL,Yes
6124-ACRHJ,19.75,Month-to-month,No,No
9362-MWODR,64.1,Month-to-month,DSL,No
9975-GPKZU,19.75,Two year,No,No
9625-RZFUK,19.7,Two year,No,No
5153-LXKDT,110.2,Two year,Fiber optic,No
5161-UBZXI,106.35,Two year,Fiber optic,No
1020-JPQOW,90.55,Month-to-month,Fiber optic,No
7919-ZODZZ,65.9,One year,DSL,No
0565-JUPYD,104.5,One year,Fiber optic,No
6867-ACCZI,52.5,Two year,DSL,No
5939-XAIXZ,56.1,Month-to-month,DSL,No
9054-FOWNV,88.75,Month-to-month,Fiber optic,No
2683-BPJSO,84.45,Month-to-month,Fiber optic,Yes
2157-MXBJS,75.3,One year,DSL,Yes
8207-VVMYB,26,Two year,No,No
9732-EQMWY,99.4,Month-to-month,Fiber optic,No
9360-AHGNL,109.55,One year,Fiber optic,Yes
1087-UDSIH,19.6,Month-to-month,No,Yes
5269-NRGDP,73.15,One year,DSL,No
6195-MELTI,54.65,One year,DSL,No
5485-WUYWF,66.4,Month-to-month,DSL,Yes
2121-JAFOM,115.55,Two year,Fiber optic,No
8818-DOPVL,104.45,Month-to-month,Fiber optic,No
2632-UCGVD,100.05,Month-to-month,Fiber optic,Yes
5445-PZWGX,102,One year,Fiber optic,Yes
1227-UDMZR,91.15,Two year,DSL,No
5198-HQAEN,89.7,One year,Fiber optic,No
9170-CCKOU,90.2,Month-to-month,Fiber optic,Yes
2167-FQSTQ,92.4,Two year,DSL,No
2819-GWENI,19.9,One year,No,No
1043-YCUTE,25.15,Two year,No,Yes
3814-MLAXC,79.85,Month-to-month,Fiber optic,Yes
3572-UUHRS,18.85,One year,No,No
2692-PFYTJ,25.75,Month-to-month,No,No
1226-UDFZR,49.6,Month-to-month,DSL,Yes
5955-EPOAZ,20.95,Month-to-month,No,No
6821-JPCDC,97.05,One year,Fiber optic,No
8815-LMFLX,25.4,Month-to-month,No,No
9135-HSWOC,19.7,Two year,No,No
8582-KRHPJ,35,Month-to-month,DSL,No
5811-IWXYM,101.25,One year,Fiber optic,No
7044-YAACC,70.2,Month-to-month,Fiber optic,No
8189-XRIKE,90.95,Month-to-month,Fiber optic,No
1506-YJTYT,73.85,Two year,DSL,No
4123-DVHPH,88.05,Month-to-month,Fiber optic,No
6425-YQLLO,105.95,One year,Fiber optic,Yes
5442-UTCVD,91.85,Month-to-month,Fiber optic,Yes
2228-BZDEE,20.1,Two year,No,No
7734-DBOAI,40.1,Month-to-month,DSL,Yes
2789-CZANW,110.3,Two year,Fiber optic,No
2091-RFFBA,73.9,Month-to-month,Fiber optic,Yes
2114-MGINA,89.8,Month-to-month,Fiber optic,Yes
7596-LDUXP,85.15,One year,Fiber optic,No
3740-RLMVT,60.95,One year,DSL,No
4489-SNOJF,72.25,Month-to-month,DSL,Yes
2192-OZITF,73.55,Two year,DSL,No
5651-CPDND,46,Month-to-month,DSL,No
2186-QZEYA,58.55,Month-to-month,DSL,No
1131-ALZWV,24.6,One year,No,No
7729-XBTWX,19.75,Two year,No,No
9134-WYRVP,86.35,One year,Fiber optic,No
3284-SVCRO,25.5,Two year,No,No
9732-OUYRN,19,One year,No,No
0559-CKHUS,19.55,Two year,No,No
2931-SVLTV,110.1,Month-to-month,Fiber optic,No
6899-PPEEA,96.55,Month-to-month,Fiber optic,Yes
7504-UWHNB,69.75,Month-to-month,Fiber optic,No
2582-FFFZR,50.6,Month-to-month,DSL,No
8908-NMQTX,65.6,Two year,DSL,No
2187-LZGPL,40.1,Month-to-month,DSL,Yes
1431-AIDJQ,82.1,Two year,DSL,No
6288-LBEAR,79.1,Month-to-month,Fiber optic,No
4597-NUCQV,101.25,Month-to-month,Fiber optic,Yes
9019-QVLZD,79.55,Month-to-month,Fiber optic,Yes
8413-YNHNV,90.65,Two year,DSL,No
5808-TOTXO,20.55,One year,No,No
4369-NYSCF,75.75,One year,DSL,No
6333-YDVLT,110,One year,Fiber optic,No
5324-KTGCG,20.85,One year,No,No
5599-HVLTW,80.35,Month-to-month,Fiber optic,No
7394-LWLYN,70.15,Month-to-month,Fiber optic,No
3707-LRWZD,84.05,One year,Fiber optic,Yes
6873-UDNLD,67.45,Month-to-month,DSL,No
2700-LUEVA,20.75,Month-to-month,No,No
1455-ESIQH,89.1,Month-to-month,Fiber optic,Yes
0958-YHXGP,69.9,Month-to-month,Fiber optic,No
1101-SSWAG,51.1,Month-to-month,DSL,No
2979-SXESE,94.4,Month-to-month,Fiber optic,Yes
4013-TLDHQ,78.25,Month-to-month,Fiber optic,Yes
5743-KHMNA,25.55,Two year,No,No
4194-FJARJ,60,Two year,DSL,No
5325-UWTWJ,90.55,Month-to-month,Fiber optic,No
3969-GYXEL,76.4,Month-to-month,Fiber optic,No
9208-OLGAQ,84.95,Month-to-month,Fiber optic,No
3244-CQPHU,110.1,Two year,Fiber optic,No
2674-MLXMN,99.65,Month-to-month,Fiber optic,No
9708-HPXWZ,45.4,Month-to-month,DSL,No
6992-TKNYO,69,One year,DSL,No
4468-YDOVK,48.65,Month-to-month,DSL,No
3754-DXMRT,44.15,Month-to-month,DSL,Yes
5792-JALQC,59.85,Two year,DSL,No
7130-VTEWQ,75.75,Month-to-month,Fiber optic,Yes
2200-DSAAL,80.65,Two year,DSL,No
4302-ZYFEL,20.55,One year,No,No
9351-LZYGF,66.4,Month-to-month,DSL,No
4366-CTOUZ,100.2,Two year,Fiber optic,No
6121-VZNQB,19.1,Month-to-month,No,Yes
7903-CMPEY,80.3,Month-to-month,Fiber optic,Yes
1518-OMDIK,44.55,Month-to-month,DSL,No
6671-NGWON,20.35,Month-to-month,No,No
0595-ITUDF,91.8,Month-to-month,Fiber optic,No
6996-KNSML,74.9,Month-to-month,Fiber optic,Yes
1955-IBMMB,20.2,Two year,No,No
0096-BXERS,50.35,Month-to-month,DSL,No
3806-YAZOV,18.8,Month-to-month,No,No
7998-ZLXWN,20.45,Month-to-month,No,No
6253-WRFHY,64.75,One year,DSL,No
9133-AYJZG,98.7,Month-to-month,Fiber optic,No
2675-OTVVJ,89.45,Month-to-month,Fiber optic,No
8680-CGLTP,58.75,One year,DSL,No
8430-TWCBX,20.7,One year,No,No
5018-GWURO,85.6,Month-to-month,Fiber optic,No
6741-QRLUP,80.3,Two year,DSL,No
4737-HOBAX,79.8,Two year,DSL,No
0537-QYZZN,79.85,Month-to-month,Fiber optic,No
3340-QBBFM,54.1,One year,DSL,No
1704-NRWYE,80.85,Month-to-month,Fiber optic,Yes
2592-SEIFQ,24.75,Month-to-month,DSL,Yes
8200-KLNYW,80.9,One year,DSL,No
3372-CDXFJ,24.5,One year,No,No
4781-ZXYGU,20.15,Month-to-month,No,No
7632-YUTXB,20.05,One year,No,No
2718-YSKCS,19.6,Two year,No,No
9896-UYMIE,114.3,One year,Fiber optic,No
0853-NWIFK,100.3,One year,Fiber optic,No
8212-CRQXP,80,Month-to-month,Fiber optic,No
6980-CDGFC,20.85,One year,No,No
7691-XVTZH,89.95,Two year,Fiber optic,No
2520-SGTTA,20,Two year,No,No
7481-ATQQS,90.85,Month-to-month,Fiber optic,Yes
2277-VWCNI,48.75,Month-to-month,DSL,No
1088-CNNKB,80,One year,DSL,No
8642-GVWRF,79.7,Month-to-month,Fiber optic,Yes
1930-BZLHI,20.35,One year,No,No
3400-ESFUW,57.55,Two year,DSL,Yes
5868-YTYKS,20.25,Month-to-month,No,No
3525-DVKFN,19.4,Two year,No,No
1482-OXZSY,100.4,Month-to-month,Fiber optic,No
0377-JBKKT,57.95,Month-to-month,DSL,No
5778-BVOFB,59.5,Month-to-month,DSL,No
3373-YZZYM,19.2,Month-to-month,No,No
2057-ZBLPD,86.5,Month-to-month,Fiber optic,Yes
0228-MAUWC,59.55,Month-to-month,DSL,No
5502-RLUYV,103.95,Month-to-month,Fiber optic,Yes
0023-HGHWL,25.1,Month-to-month,DSL,Yes
7663-YJHSN,103.95,Two year,Fiber optic,No
4915-BFSXL,68.95,Two year,DSL,No
3086-RUCRN,103.1,Month-to-month,Fiber optic,No
5215-LNLDJ,24.7,Month-to-month,DSL,No
7576-JMYWV,110.2,Month-to-month,Fiber optic,No
9039-RBEEE,48.95,Month-to-month,DSL,Yes
0257-KXZGU,62.45,Month-to-month,DSL,No
1307-ATKGB,89.55,Month-to-month,Fiber optic,No
8417-FMLZI,83.55,Month-to-month,Fiber optic,Yes
3714-XPXBW,78.9,Month-to-month,DSL,No
1850-AKQEP,20.35,Month-to-month,No,No
2824-DXNKN,71.45,Two year,DSL,No
5227-JSCFE,46.35,Two year,DSL,No
0848-ZGQIJ,94.65,Month-to-month,Fiber optic,No
3621-CHYVB,49.9,Month-to-month,DSL,No
8042-RNLKO,25.45,One year,No,No
1792-UXAFY,89.15,Month-to-month,Fiber optic,Yes
5372-FBKBN,20.75,Month-to-month,No,No
0420-TXVSG,66.1,Two year,DSL,No
6217-TOWGS,75.4,Month-to-month,DSL,No
0515-YPMCW,70.45,Month-to-month,Fiber optic,Yes
0378-XSZPU,60.3,One year,DSL,Yes
1045-LTCYT,21.05,Month-to-month,No,No
1544-JJMYL,69.35,One year,DSL,No
4636-JGAAI,88.85,Month-to-month,Fiber optic,No
6874-SGLHU,97,One year,Fiber optic,No
5951-AOFIH,66.4,Month-to-month,DSL,No
4729-XKASR,24.75,Month-to-month,DSL,Yes
3059-NGMXB,69.2,Month-to-month,DSL,No
8652-YHIYU,79.5,One year,Fiber optic,No
5278-PNYOX,100.65,Two year,Fiber optic,No
5449-FIBXJ,103.3,Month-to-month,Fiber optic,Yes
3486-HOOGQ,79.7,Two year,DSL,No
5061-PBXFW,61.4,Month-to-month,DSL,No
8630-FJLIB,69.8,Month-to-month,Fiber optic,No
3891-NLXJB,40.55,Two year,DSL,No
4749-OJKQU,75.65,Month-to-month,Fiber optic,No
0577-WHMEV,90.7,Month-to-month,Fiber optic,No
5453-AXEPF,80.5,Month-to-month,Fiber optic,No
3639-XJHKQ,60.6,Month-to-month,DSL,No
3716-LRGXK,101.15,Two year,Fiber optic,No
2263-SFSQZ,24.95,Two year,No,No
9950-MTGYX,20.3,Two year,No,No
3397-AVTKU,60,Two year,DSL,No
4825-FUREZ,20.25,Two year,No,No
9837-BMCLM,78.5,Month-to-month,Fiber optic,Yes
2672-OJQZP,44.75,Month-to-month,DSL,No
0137-UDEUO,19.85,Month-to-month,No,Yes
3134-DSHVC,98,Two year,Fiber optic,No
6161-UUUTA,79.9,Month-to-month,Fiber optic,Yes
7821-DPRQE,107.7,Month-to-month,Fiber optic,No
6543-XRMYR,99.7,Month-to-month,Fiber optic,Yes
2001-EWBQU,104.7,Two year,Fiber optic,No
4925-LMHOK,58.6,Month-to-month,DSL,Yes
1608-GMEWB,93.9,Month-to-month,Fiber optic,No
6695-AMZUF,86.45,Two year,DSL,No
1455-UGQVH,98.5,Month-to-month,Fiber optic,Yes
